mode,team,strategy_id,strategy_name,event_id,event_name,appearances,full_rate,partial_rate,contained_rate,error_rate,blatant_rate,major_rate
standard,balanced+balanced,efficiency_first,效率优先,E14,容器内压力异常升高,303,0.3531,0.1683,0.396,0.0825,0.0,0.0
standard,balanced+balanced,efficiency_first,效率优先,E15,实验台出现小型明火,554,0.4549,0.2347,0.0,0.0,0.3105,0.0
standard,balanced+balanced,efficiency_first,效率优先,E16,刺激性气味明显增强,1176,0.3605,0.2151,0.3673,0.057,0.0,0.0
standard,balanced+balanced,efficiency_first,效率优先,E17,危化品领用记录与实物不一致,1097,0.3546,0.206,0.3546,0.0848,0.0,0.0
standard,balanced+balanced,efficiency_first,效率优先,E18,实验结束后设备未断电且记录缺失,540,0.2796,0.1389,0.4741,0.1074,0.0,0.0
standard,balanced+balanced,efficiency_first,效率优先,E19,装置软管连接松动并有渗漏,622,0.2733,0.3955,0.1961,0.135,0.0,0.0
standard,balanced+balanced,efficiency_first,效率优先,E20,离心样品配平异常,288,0.2951,0.2361,0.3438,0.125,0.0,0.0
standard,balanced+balanced,efficiency_first,效率优先,E21,旋蒸装置夹具松动或收集瓶偏斜,298,0.4597,0.1846,0.302,0.0537,0.0,0.0
standard,balanced+balanced,efficiency_first,效率优先,E22,通风橱前窗开启过高导致气流失效,904,0.3816,0.2412,0.3064,0.0708,0.0,0.0
standard,balanced+balanced,efficiency_first,效率优先,E23,未知粉末散落并引发刺激性不适,983,0.2197,0.3845,0.2238,0.1719,0.0,0.0
standard,balanced+balanced,efficiency_first,效率优先,E24,钢瓶减压阀异常结霜并伴异响,873,0.3792,0.1775,0.362,0.0813,0.0,0.0
standard,balanced+balanced,standards_first,规范先行,E01,未佩戴护目镜,663,0.1855,0.4842,0.1523,0.178,0.0,0.0
standard,balanced+balanced,standards_first,规范先行,E02,试剂瓶标签模糊,900,0.1644,0.3878,0.2067,0.2411,0.0,0.0
standard,balanced+balanced,standards_first,规范先行,E03,实验台杂乱,922,0.1887,0.4414,0.1649,0.205,0.0,0.0
standard,balanced+balanced,standards_first,规范先行,E04,废液桶未及时封口,646,0.3808,0.2972,0.1858,0.1362,0.0,0.0
standard,balanced+balanced,standards_first,规范先行,E05,挥发性溶剂在开放环境中转移,918,0.2495,0.3736,0.1928,0.1841,0.0,0.0
standard,balanced+balanced,standards_first,规范先行,E06,有机溶剂附近存在火源,641,0.3136,0.1716,0.3885,0.1264,0.0,0.0
standard,balanced+balanced,standards_first,规范先行,E07,地面少量液体洒漏,398,0.2111,0.3869,0.1985,0.2035,0.0,0.0
standard,balanced+balanced,standards_first,规范先行,E08,玻璃器皿出现裂纹,1293,0.2428,0.3496,0.2274,0.1802,0.0,0.0
standard,balanced+balanced,standards_first,规范先行,E09,气瓶未固定,408,0.223,0.4363,0.1716,0.1691,0.0,0.0
standard,balanced+balanced,standards_first,规范先行,E10,通风橱内堆放过多物品,608,0.2319,0.3882,0.2747,0.1053,0.0,0.0
standard,balanced+balanced,standards_first,规范先行,E11,废液混放产生异常气味,636,0.2343,0.3318,0.2311,0.2028,0.0,0.0
standard,balanced+balanced,standards_first,规范先行,E12,加热装置无人值守,577,0.3276,0.2149,0.3795,0.078,0.0,0.0
standard,balanced+balanced,standards_first,规范先行,E13,皮肤接触腐蚀性液体,869,0.2428,0.458,0.0,0.0,0.2992,0.0
standard,balanced+balanced,standards_first,规范先行,E14,容器内压力异常升高,293,0.3618,0.1604,0.4027,0.0751,0.0,0.0
standard,balanced+balanced,standards_first,规范先行,E15,实验台出现小型明火,519,0.4586,0.2062,0.0,0.0,0.3353,0.0
standard,balanced+balanced,standards_first,规范先行,E16,刺激性气味明显增强,1177,0.3772,0.2065,0.3543,0.062,0.0,0.0
standard,balanced+balanced,standards_first,规范先行,E17,危化品领用记录与实物不一致,1034,0.3839,0.1886,0.3424,0.0851,0.0,0.0
standard,balanced+balanced,standards_first,规范先行,E18,实验结束后设备未断电且记录缺失,563,0.27,0.1528,0.4725,0.1048,0.0,0.0
standard,balanced+balanced,standards_first,规范先行,E19,装置软管连接松动并有渗漏,658,0.2781,0.3967,0.2204,0.1049,0.0,0.0
standard,balanced+balanced,standards_first,规范先行,E20,离心样品配平异常,308,0.3409,0.1981,0.3182,0.1429,0.0,0.0
standard,balanced+balanced,standards_first,规范先行,E21,旋蒸装置夹具松动或收集瓶偏斜,297,0.5051,0.1751,0.2559,0.064,0.0,0.0
standard,balanced+balanced,standards_first,规范先行,E22,通风橱前窗开启过高导致气流失效,883,0.3794,0.2639,0.2865,0.0702,0.0,0.0
standard,balanced+balanced,standards_first,规范先行,E23,未知粉末散落并引发刺激性不适,938,0.2303,0.3582,0.2399,0.1716,0.0,0.0
standard,balanced+balanced,standards_first,规范先行,E24,钢瓶减压阀异常结霜并伴异响,854,0.3841,0.1944,0.3677,0.0539,0.0,0.0
standard,balanced+balanced,risk_isolation,风险隔离,E01,未佩戴护目镜,643,0.168,0.4852,0.1633,0.1835,0.0,0.0
standard,balanced+balanced,risk_isolation,风险隔离,E02,试剂瓶标签模糊,929,0.1475,0.4047,0.211,0.2368,0.0,0.0
standard,balanced+balanced,risk_isolation,风险隔离,E03,实验台杂乱,950,0.1832,0.4547,0.1811,0.1811,0.0,0.0
standard,balanced+balanced,risk_isolation,风险隔离,E04,废液桶未及时封口,677,0.3663,0.3353,0.1758,0.1226,0.0,0.0
standard,balanced+balanced,risk_isolation,风险隔离,E05,挥发性溶剂在开放环境中转移,967,0.2596,0.3681,0.1789,0.1934,0.0,0.0
standard,balanced+balanced,risk_isolation,风险隔离,E06,有机溶剂附近存在火源,703,0.3044,0.1778,0.3869,0.1309,0.0,0.0
standard,balanced+balanced,risk_isolation,风险隔离,E07,地面少量液体洒漏,430,0.2465,0.3256,0.2186,0.2093,0.0,0.0
standard,balanced+balanced,risk_isolation,风险隔离,E08,玻璃器皿出现裂纹,1325,0.2453,0.3796,0.1849,0.1902,0.0,0.0
standard,balanced+balanced,risk_isolation,风险隔离,E09,气瓶未固定,388,0.2809,0.4021,0.1881,0.1289,0.0,0.0
standard,balanced+balanced,risk_isolation,风险隔离,E10,通风橱内堆放过多物品,640,0.2391,0.3594,0.2812,0.1203,0.0,0.0
standard,balanced+balanced,risk_isolation,风险隔离,E11,废液混放产生异常气味,629,0.2258,0.3466,0.2321,0.1955,0.0,0.0
standard,balanced+balanced,risk_isolation,风险隔离,E12,加热装置无人值守,577,0.338,0.234,0.3501,0.078,0.0,0.0
standard,balanced+balanced,risk_isolation,风险隔离,E13,皮肤接触腐蚀性液体,964,0.2334,0.4523,0.0,0.0,0.3143,0.0
standard,balanced+balanced,risk_isolation,风险隔离,E14,容器内压力异常升高,310,0.3484,0.2097,0.3742,0.0677,0.0,0.0
standard,balanced+balanced,risk_isolation,风险隔离,E15,实验台出现小型明火,524,0.4313,0.2462,0.0,0.0,0.3225,0.0
standard,balanced+balanced,risk_isolation,风险隔离,E16,刺激性气味明显增强,1178,0.3531,0.2114,0.382,0.0535,0.0,0.0
standard,balanced+balanced,risk_isolation,风险隔离,E17,危化品领用记录与实物不一致,1078,0.3636,0.1744,0.3673,0.0946,0.0,0.0
standard,balanced+balanced,risk_isolation,风险隔离,E18,实验结束后设备未断电且记录缺失,613,0.2855,0.1436,0.4715,0.0995,0.0,0.0
standard,balanced+balanced,risk_isolation,风险隔离,E19,装置软管连接松动并有渗漏,698,0.2579,0.4284,0.2006,0.1132,0.0,0.0
standard,balanced+balanced,risk_isolation,风险隔离,E20,离心样品配平异常,332,0.2771,0.2108,0.3825,0.1295,0.0,0.0
standard,balanced+balanced,risk_isolation,风险隔离,E21,旋蒸装置夹具松动或收集瓶偏斜,326,0.4877,0.2147,0.2546,0.0429,0.0,0.0
standard,balanced+balanced,risk_isolation,风险隔离,E22,通风橱前窗开启过高导致气流失效,885,0.4147,0.2486,0.2565,0.0802,0.0,0.0
standard,balanced+balanced,risk_isolation,风险隔离,E23,未知粉末散落并引发刺激性不适,959,0.1846,0.3796,0.2596,0.1762,0.0,0.0
standard,balanced+balanced,risk_isolation,风险隔离,E24,钢瓶减压阀异常结霜并伴异响,932,0.3906,0.1803,0.3552,0.074,0.0,0.0
